PID,DEPT,GRAYEAR,YEAR,TERM,DIV,SUBJ,SCORE_NUM,SCORE_STR,EMP,MM_all_subj,MM_per_subj
47308,문헌정보학전공,202302,2021,10,전선,독서지도론,2.5,C+,0,0.4286,0.4286
47309,문헌정보학전공,202302,2021,10,전선,정보자원과콘텐츠조직연습,2.5,C+,0,0.4286,0.0
47310,문헌정보학전공,202302,2021,10,전선,주제별정보원,3.0,B0,0,0.5714,0.4
47311,문헌정보학전공,202302,2021,10,전선,학교ㆍ공공도서관경영론,4.5,A+,0,1.0,1.0
47312,문헌정보학전공,202302,2021,20,전선,데이터사이언스,3.5,B+,0,0.7143,0.6667
47313,문헌정보학전공,202302,2021,20,전선,메타데이터론,3.0,B0,0,0.5714,0.25
47314,문헌정보학전공,202302,2021,20,전선,문화콘텐츠연구,3.0,B0,0,0.5714,0.5
47315,문헌정보학전공,202302,2021,20,전선,참고정보원,3.5,B+,0,0.7143,0.5
47316,문헌정보학전공,202302,2021,20,전선,학술정보센터경영론,3.5,B+,0,0.7143,0.6667
47317,문헌정보학전공,202302,2022,10,전선,도서관교육실습1,4.5,A+,0,1.0,1.0
47318,문헌정보학전공,202302,2022,20,전선,도서관교육실습2,4.5,A+,0,1.0,1.0
47319,영어영문학전공,202302,2019,10,전선,영미문학의이해,4.5,A+,0,1.0,1.0
47320,영어영문학전공,202302,2019,20,전선,영어의이해,3.5,B+,0,0.7143,0.5
47321,영어영문학전공,202302,2020,10,전선,19세기영미소설,3.5,B+,0,0.7143,0.5
47322,영어영문학전공,202302,2020,10,전선,실용영문법,4.5,A+,0,1.0,1.0
47323,영어영문학전공,202302,2020,10,전선,영어발음실습,3.5,B+,0,0.7143,1.0
47324,영어영문학전공,202302,2020,10,전선,영어학입문,4.0,A0,0,0.8571,0.6667
47325,영어영문학전공,202302,2020,20,전선,낭만주의영시,4.0,A0,0,0.8571,0.75
47326,영어영문학전공,202302,2020,20,전선,영미단편소설,2.0,C0,0,0.2857,0.0
47327,영어영문학전공,202302,2020,20,전선,영미희곡사,4.5,A+,0,1.0,1.0
47328,영어영문학전공,202302,2020,20,전선,초급영작,4.0,A0,0,0.8571,0.8
47329,영어영문학전공,202302,2021,10,전선,문학과대중문화,3.5,B+,0,0.7143,0.3333
47330,영어영문학전공,202302,2021,10,전선,영어발표연습,3.5,B+,0,0.7143,0.0
47331,영어영문학전공,202302,2021,20,전선,영어어휘의이해,4.5,A+,0,1.0,1.0
47332,영어영문학전공,202302,2021,20,전선,현대영미시,4.5,A+,0,1.0,1.0
47333,지적학전공,202302,2019,10,전선,부동산지적입문,3.5,B+,0,0.7143,0.5
47334,지적학전공,202302,2019,20,전선,공간정보론,2.5,C+,0,0.4286,0.0
47335,지적학전공,202302,2020,10,전선,민법총칙,4.0,A0,0,0.8571,0.75
47336,지적학전공,202302,2020,10,전선,사회생활과부동산법입문,3.5,B+,0,0.7143,0.6
47337,지적학전공,202302,2020,10,전선,지적측량학1,4.5,A+,0,1.0,1.0
47338,지적학전공,202302,2020,10,전선,토지정보체계론,4.5,A+,0,1.0,1.0
47339,지적학전공,202302,2020,20,전선,부동산생활공법1,3.5,B+,0,0.7143,0.5
47340,지적학전공,202302,2020,20,전선,부동산학개론,4.5,A+,0,1.0,1.0
47341,지적학전공,202302,2020,20,전선,시민생활과부동산사법1,2.5,C+,0,0.4286,0.0
47342,지적학전공,202302,2020,20,전선,응용측량학,4.0,A0,0,0.8571,0.8
47343,지적학전공,202302,2020,20,전선,정보사회의도시계획,4.5,A+,0,1.0,1.0
47344,지적학전공,202302,2020,20,전선,지적측량학2,4.5,A+,0,1.0,1.0
47345,지적학전공,202302,2021,10,전선,데이터분석및실습2,4.0,A0,0,0.8571,0.75
47346,지적학전공,202302,2021,10,전선,부동산생활공법2,4.5,A+,0,1.0,1.0
47347,지적학전공,202302,2021,10,전선,사진측량학,4.5,A+,0,1.0,1.0
47348,지적학전공,202302,2021,10,전선,지적행정론,4.5,A+,0,1.0,1.0
47349,지적학전공,202302,2021,20,전선,GIS1,3.5,B+,0,0.7143,0.5
47350,지적학전공,202302,2021,20,전선,부동산지적정보론,3.5,B+,0,0.7143,0.5
47351,지적학전공,202302,2021,20,전선,지적확정측량,4.0,A0,0,0.8571,0.8
47352,지적학전공,202302,2022,10,전선,지적전산학,3.5,B+,0,0.7143,0.3333
47353,지적학전공,202302,2022,10,전선,해양지적개론,3.5,B+,0,0.7143,0.3333
47354,지적학전공,202302,2022,20,전선,GPS측량,3.5,B+,0,0.7143,0.5
47355,방사선학과,202302,2019,10,전선,방사선학세미나,4.0,A0,0,0.8571,0.8333
47356,방사선학과,202302,2019,10,전선,해부학세미나,3.5,B+,0,0.7143,0.7143
47357,방사선학과,202302,2019,20,전선,생리학,4.5,A+,0,1.0,1.0
47358,방사선학과,202302,2019,20,전선,의료영상정보학세미나,3.5,B+,0,0.7143,0.6
47359,방사선학과,202302,2020,10,전선,디지털의료영상학실습,4.0,A0,0,0.8571,0.8571
47360,방사선학과,202302,2020,10,전선,방사선관리학,4.5,A+,0,1.0,1.0
47361,방사선학과,202302,2020,10,전선,방사선물리학,3.5,B+,0,0.7143,0.6667
47362,방사선학과,202302,2020,10,전선,방사선생물학,4.5,A+,0,1.0,1.0
47363,방사선학과,202302,2020,10,전선,전기전자공학및실험,3.5,B+,0,0.7143,0.6
47364,방사선학과,202302,2020,20,전선,방사선계측학및실습,4.0,A0,0,0.8571,0.8
47365,방사선학과,202302,2020,20,전선,방사화학,4.0,A0,0,0.8571,0.8333
47366,방사선학과,202302,2020,20,전선,병리학,4.5,A+,0,1.0,1.0
47367,방사선학과,202302,2020,20,전선,원자력관계법령,3.5,B+,0,0.7143,0.6
47368,방사선학과,202302,2020,20,전선,투시조영영상학,4.5,A+,0,1.0,1.0
47369,방사선학과,202302,2020,20,전필,방사선영상학및실습1,4.5,A+,0,1.0,1.0
47370,방사선학과,202302,2021,10,전선,방사선기기학,4.5,A+,0,1.0,1.0
47371,방사선학과,202302,2021,10,전선,방사선영상학및실습2,4.5,A+,0,1.0,1.0
47372,방사선학과,202302,2021,10,전선,방사선치료기술학,4.5,A+,0,1.0,1.0
47373,방사선학과,202302,2021,10,전선,의료자기공명물리학,4.5,A+,0,1.0,1.0
47374,방사선학과,202302,2021,10,전선,핵의학영상학세미나,2.5,C+,0,0.4286,0.0
47375,방사선학과,202302,2021,10,전필,전산화단층영상학및실습,4.5,A+,0,1.0,1.0
47376,방사선학과,202302,2021,20,전선,방사선기기관리학실험,3.5,B+,0,0.7143,0.5
47377,방사선학과,202302,2021,20,전선,임상자기공명영상학세미나,3.5,B+,0,0.7143,0.5
47378,방사선학과,202302,2021,20,전선,임상치료방사선학,3.5,B+,0,0.7143,0.6
47379,방사선학과,202302,2021,20,전선,임상핵의학,3.5,B+,0,0.7143,0.5
47380,방사선학과,202302,2021,20,전선,초음파영상학실습1,2.5,C+,0,0.4286,0.0
47381,방사선학과,202302,2021,20,전선,혈관조영및중재적시술학세미나,3.5,B+,0,0.7143,0.5
47382,방사선학과,202302,2021,20,전필,3차원영상학실습,3.5,B+,0,0.7143,0.5
47383,방사선학과,202302,2022,10,전선,공중보건학,4.0,A0,0,0.8571,0.75
47384,방사선학과,202302,2022,10,전선,임상기초영상학및실습,4.5,A+,0,1.0,1.0
47385,방사선학과,202302,2022,10,전선,초음파영상학,3.5,B+,0,0.7143,0.5
47386,방사선학과,202302,2022,10,전선,캡스톤디자인2,4.5,A+,0,1.0,1.0
47387,방사선학과,202302,2022,20,전선,보건의료법규,3.5,B+,0,0.7143,0.3333
47388,방사선학과,202302,2022,20,전선,임상시뮬레이션및실습,3.5,B+,0,0.7143,0.3333
47389,방사선학과,202302,2022,30,전선,방사선치료임상실습,4.5,A+,0,1.0,1.0
47390,방사선학과,202302,2022,30,전선,영상의학임상실습,4.5,A+,0,1.0,1.0
47391,공예디자인전공,202302,2019,10,전선,공예의이해,2.0,C0,0,0.2857,0.0
47392,공예디자인전공,202302,2019,10,전선,기초평면디자인,2.5,C+,0,0.4286,0.0
47393,공예디자인전공,202302,2019,10,전선,디지털드로잉1,3.5,B+,0,0.7143,0.5
47394,공예디자인전공,202302,2019,20,전선,디자인의이해,2.5,C+,0,0.4286,0.0
47395,공예디자인전공,202302,2019,20,전선,디지털드로잉2,3.5,B+,0,0.7143,0.5
47396,공예디자인전공,202302,2019,20,전선,재료와표현기법,2.0,C0,0,0.2857,0.0
47397,공예디자인전공,202302,2020,10,전선,CAD의기초,3.5,B+,0,0.7143,0.6
47398,공예디자인전공,202302,2020,10,전선,기초금속디자인1,3.5,B+,0,0.7143,0.5
47399,공예디자인전공,202302,2020,10,전선,도자·유리장식디자인1,4.5,A+,0,1.0,1.0
47400,공예디자인전공,202302,2020,10,전선,스튜디오사진기법,2.5,C+,0,0.4286,0.0
47401,공예디자인전공,202302,2020,20,전선,CAD의활용,4.0,A0,0,0.8571,0.8
47402,공예디자인전공,202302,2020,20,전선,기초금속디자인2,3.5,B+,0,0.7143,0.6
47403,공예디자인전공,202302,2020,20,전선,도자·유리장식디자인2,3.5,B+,0,0.7143,0.6
47404,공예디자인전공,202302,2020,20,전선,디자인조형원리와구상,3.5,B+,0,0.7143,0.5
47405,공예디자인전공,202302,2020,20,전선,라이노모델링과3D프린팅,4.0,A0,0,0.8571,0.8333
47406,공예디자인전공,202302,2021,10,전선,3D렌더링과프린팅1,3.0,B0,0,0.5714,0.0
47407,공예디자인전공,202302,2021,10,전선,도자리빙디자인1,3.5,B+,0,0.7143,0.5
47408,공예디자인전공,202302,2021,10,전선,라이노3D모델링,4.5,A+,0,1.0,1.0
47409,공예디자인전공,202302,2021,10,전선,유리리빙디자인1,3.5,B+,0,0.7143,0.3333
47410,공예디자인전공,202302,2021,10,전선,지브러쉬3D모델링1,3.5,B+,0,0.7143,0.6
47411,공예디자인전공,202302,2021,10,전선,취·창업을위한캡스톤디자인1,4.5,A+,0,1.0,1.0
47412,공예디자인전공,202302,2021,20,전선,3D렌더링과프린팅2,3.5,B+,0,0.7143,0.5
47413,공예디자인전공,202302,2021,20,전선,유리리빙디자인2,3.5,B+,0,0.7143,0.3333
47414,공예디자인전공,202302,2021,20,전선,취·창업을위한캡스톤디자인2,4.5,A+,0,1.0,1.0
47415,공예디자인전공,202302,2022,10,전선,도자·유리트렌드디자인1,2.5,C+,0,0.4286,0.2
47416,공예디자인전공,202302,2022,10,전선,문화상품디자인도자·유리1,4.5,A+,0,1.0,1.0
47417,공예디자인전공,202302,2022,20,전선,도자·유리트렌드디자인2,2.5,C+,0,0.4286,0.2
47418,공예디자인전공,202302,2022,20,전선,문화상품디자인도자·유리2,4.0,A0,0,0.8571,0.75
47419,광고홍보문화콘텐츠전공,202302,2019,10,전선,역사및문화콘텐츠의이해,2.5,C+,1,0.4286,0.2
47420,광고홍보문화콘텐츠전공,202302,2019,20,전선,광고와PR의이해,3.5,B+,1,0.7143,0.6667
47421,광고홍보문화콘텐츠전공,202302,2020,10,전선,대중문화와콘텐츠,4.0,A0,1,0.8571,0.75
47422,광고홍보문화콘텐츠전공,202302,2020,10,전선,문화콘텐츠창작소재,4.5,A+,1,1.0,1.0
47423,광고홍보문화콘텐츠전공,202302,2020,10,전선,사례로본PR경영,3.5,B+,1,0.7143,0.7143
47424,광고홍보문화콘텐츠전공,202302,2020,10,전선,콘텐츠편집실습Ⅰ,3.5,B+,1,0.7143,0.3333
47425,광고홍보문화콘텐츠전공,202302,2020,20,전선,글로벌광고사례연구,3.5,B+,1,0.7143,0.5
47426,광고홍보문화콘텐츠전공,202302,2020,20,전선,문화콘텐츠산업론,3.5,B+,1,0.7143,0.7143
47427,광고홍보문화콘텐츠전공,202302,2020,20,전선,소비자심리의이해,4.0,A0,1,0.8571,0.8571
47428,광고홍보문화콘텐츠전공,202302,2020,20,전선,스토리텔링의이해와실제,4.0,A0,1,0.8571,0.8571
47429,광고홍보문화콘텐츠전공,202302,2020,20,전선,콘텐츠편집실습Ⅱ,3.0,B0,1,0.5714,0.25
47430,광고홍보문화콘텐츠전공,202302,2021,10,전선,광고카피쓰기,4.0,A0,1,0.8571,0.8
47431,광고홍보문화콘텐츠전공,202302,2021,10,전선,문화콘텐츠비즈니스전략,3.5,B+,1,0.7143,0.5
47432,광고홍보문화콘텐츠전공,202302,2021,10,전선,한국문화콘텐츠개발,3.5,B+,1,0.7143,0.5
47433,광고홍보문화콘텐츠전공,202302,2021,20,전선,문화트렌드론,3.5,B+,1,0.7143,0.6667
47434,광고홍보문화콘텐츠전공,202302,2021,20,전선,박물관과문화유산,4.5,A+,1,1.0,1.0
47435,광고홍보문화콘텐츠전공,202302,2021,20,전선,지역문화콘텐츠,4.0,A0,1,0.8571,0.8
47436,광고홍보문화콘텐츠전공,202302,2021,20,전선,테마서양문화사,3.5,B+,1,0.7143,0.6
47437,광고홍보문화콘텐츠전공,202302,2021,30,전선,위기관리의이해,4.5,A+,1,1.0,1.0
47438,광고홍보문화콘텐츠전공,202302,2022,10,전선,광고전략과기획의이해,2.5,C+,1,0.4286,0.0
47439,광고홍보문화콘텐츠전공,202302,2022,20,전선,광고홍보의취업실무,3.5,B+,1,0.7143,0.3333
47440,치위생학과,202302,2019,10,전선,구강해부학,3.0,B0,1,0.5714,0.4
47441,치위생학과,202302,2019,10,전선,치위생영어1,3.0,B0,1,0.5714,0.5
47442,치위생학과,202302,2019,10,전선,치위생학개론,4.0,A0,1,0.8571,0.8571
47443,치위생학과,202302,2019,20,전선,감염관리학,3.5,B+,1,0.7143,0.7143
47444,치위생학과,202302,2019,20,전선,구강조직발생학,3.5,B+,1,0.7143,0.6667
47445,치위생학과,202302,2019,20,전선,치아형태학,3.0,B0,1,0.5714,0.4
47446,치위생학과,202302,2020,10,전선,공중구강보건학,3.5,B+,1,0.7143,0.3333
47447,치위생학과,202302,2020,10,전선,구강미생물학,4.5,A+,1,1.0,1.0
47448,치위생학과,202302,2020,10,전선,구강생리학,4.0,A0,1,0.8571,0.8
47449,치위생학과,202302,2020,10,전선,기초치위생학,4.5,A+,1,1.0,1.0
47450,치위생학과,202302,2020,10,전선,노인치위생학,4.5,A+,1,1.0,1.0
47451,치위생학과,202302,2020,10,전선,치과약리학캡스톤디자인,4.5,A+,1,1.0,1.0
47452,치위생학과,202302,2020,10,전선,치주학,3.5,B+,1,0.7143,0.7143
47453,치위생학과,202302,2020,20,전선,구강병리학,4.0,A0,1,0.8571,0.8
47454,치위생학과,202302,2020,20,전선,기초치위생학및실습,4.5,A+,1,1.0,1.0
47455,치위생학과,202302,2020,20,전선,예방치위생학및실습,4.0,A0,1,0.8571,0.8
47456,치위생학과,202302,2020,20,전선,치과교정학,4.5,A+,1,1.0,1.0
47457,치위생학과,202302,2020,20,전필,구강보건교육학,4.0,A0,1,0.8571,0.75
47458,치위생학과,202302,2020,20,전필,예방치위생학,4.5,A+,1,1.0,1.0
47459,치위생학과,202302,2021,10,전선,구강악안면외과학,3.5,B+,1,0.7143,0.5
47460,치위생학과,202302,2021,10,전선,임상전단계실습1,4.0,A0,1,0.8571,0.75
47461,치위생학과,202302,2021,10,전선,치과보철학,4.0,A0,1,0.8571,0.75
47462,치위생학과,202302,2021,10,전선,치과재료학,4.0,A0,1,0.8571,0.75
47463,치위생학과,202302,2021,10,전선,치위생학및실습1,3.5,B+,1,0.7143,0.5
47464,치위생학과,202302,2021,10,전필,구강방사선학,3.0,B0,1,0.5714,0.25
47465,치위생학과,202302,2021,10,전필,치과보존학,4.5,A+,1,1.0,1.0
47466,치위생학과,202302,2021,20,전선,구강방사선학및실습,3.5,B+,1,0.7143,0.5
47467,치위생학과,202302,2021,20,전선,소아치과학,4.0,A0,1,0.8571,0.8
47468,치위생학과,202302,2021,20,전선,의사소통론,3.5,B+,1,0.7143,0.6
47469,치위생학과,202302,2021,20,전선,치과임플란트학,3.5,B+,1,0.7143,0.6
47470,치위생학과,202302,2021,20,전선,치위생연구캡스톤디자인,4.5,A+,1,1.0,1.0
47471,치위생학과,202302,2021,20,전선,치위생학및실습2,3.5,B+,1,0.7143,0.5
47472,치위생학과,202302,2021,20,전선,현장임상실습1,4.5,A+,1,1.0,1.0
47473,치위생학과,202302,2021,30,전선,청주시상위구강병분석과예방교육자료제작(PBLIII),4.5,A+,1,1.0,1.0
47474,치위생학과,202302,2022,10,전선,구강보건통계학,3.5,B+,1,0.7143,0.6
47475,치위생학과,202302,2022,10,전선,심화치위생학및실습1,3.5,B+,1,0.7143,0.6
47476,치위생학과,202302,2022,10,전선,치과건강보험학1,3.0,B0,1,0.5714,0.4
47477,치위생학과,202302,2022,10,전선,현장임상실습2,4.5,A+,1,1.0,1.0
47478,치위생학과,202302,2022,20,전선,보건의료법규,3.5,B+,1,0.7143,0.6
47479,치위생학과,202302,2022,20,전선,심화치위생학및실습2,3.5,B+,1,0.7143,0.0
47480,치위생학과,202302,2022,20,전선,임상전단계실습2,3.5,B+,1,0.7143,0.6
47481,치위생학과,202302,2022,20,전선,치과건강보험학2,3.5,B+,1,0.7143,0.7143
47482,신문방송한국문화전공,202302,2019,10,전선,미디어커뮤니케이션의이해,4.5,A+,0,1.0,1.0
47483,신문방송한국문화전공,202302,2019,20,전선,한국문화의이해,4.5,A+,0,1.0,1.0
47484,신문방송한국문화전공,202302,2020,10,전필,방송연출론,4.0,A0,0,0.8571,0.8571
47485,신문방송한국문화전공,202302,2020,10,전필,우리말바로쓰기,4.5,A+,0,1.0,1.0
47486,신문방송한국문화전공,202302,2020,10,전필,저널리즘의이해,4.5,A+,0,1.0,1.0
47487,신문방송한국문화전공,202302,2020,10,전필,휴먼커뮤니케이션론,4.5,A+,0,1.0,1.0
47488,신문방송한국문화전공,202302,2020,20,전선,한국문화콘텐츠론,4.5,A+,0,1.0,1.0
47489,신문방송한국문화전공,202302,2021,10,전선,미디어역사와문화,4.0,A0,0,0.8571,0.75
47490,신문방송한국문화전공,202302,2021,10,전선,토론과화법실습,4.5,A+,0,1.0,1.0
47491,신문방송한국문화전공,202302,2021,10,전선,포토저널리즘실습,4.0,A0,0,0.8571,0.8
47492,신문방송한국문화전공,202302,2021,10,전필,뉴미디어론,4.5,A+,0,1.0,1.0
47493,신문방송한국문화전공,202302,2021,10,전필,매스커뮤니케이션론,4.0,A0,0,0.8571,0.8333
47494,신문방송한국문화전공,202302,2021,20,전선,문화간커뮤니케이션,3.5,B+,0,0.7143,0.5
47495,신문방송한국문화전공,202302,2021,20,전선,스피치커뮤니케이션,4.5,A+,0,1.0,1.0
47496,신문방송한국문화전공,202302,2021,20,전선,출판편집과글쓰기실습,3.5,B+,0,0.7143,0.5
47497,신문방송한국문화전공,202302,2021,20,전선,한국문화와영상예술,3.5,B+,0,0.7143,0.6
47498,신문방송한국문화전공,202302,2022,10,전선,디지털콘텐츠산업론,3.5,B+,0,0.7143,0.6
47499,신문방송한국문화전공,202302,2022,10,전선,방송진행실습,4.5,A+,0,1.0,1.0
47500,신문방송한국문화전공,202302,2022,10,전선,영상콘텐츠제작실습,4.5,A+,0,1.0,1.0
47501,신문방송한국문화전공,202302,2022,10,전선,커뮤니케이션과기호,4.5,A+,0,1.0,1.0
47502,신문방송한국문화전공,202302,2022,20,전선,고전강독,3.5,B+,0,0.7143,0.3333
47503,신문방송한국문화전공,202302,2022,20,전선,디지털영상그래픽제작실습,3.5,B+,0,0.7143,0.75
47504,신문방송한국문화전공,202302,2022,20,전선,미디어커뮤니케이션과한국문화특강,3.5,B+,0,0.7143,0.6
47505,보건행정학전공,202302,2019,10,전선,공중보건학,3.5,B+,1,0.7143,0.6
47506,보건행정학전공,202302,2019,20,전선,의료경영학,4.5,A+,1,1.0,1.0
47507,보건행정학전공,202302,2020,10,전선,병원전산학,3.0,B0,1,0.5714,0.5714
47508,보건행정학전공,202302,2020,10,전선,의학용어1,3.5,B+,1,0.7143,0.6
47509,보건행정학전공,202302,2020,10,전선,해부생리학,2.5,C+,1,0.4286,0.2
47510,보건행정학전공,202302,2020,10,전필,보건행정학개론,4.0,A0,1,0.8571,0.8
47511,보건행정학전공,202302,2020,20,전선,병원조직및인사관리,4.0,A0,1,0.8571,0.8333
47512,보건행정학전공,202302,2020,20,전선,보건정책,4.5,A+,1,1.0,1.0
47513,보건행정학전공,202302,2020,20,전선,해부병리학,4.5,A+,1,1.0,1.0
47514,보건행정학전공,202302,2020,20,전필,의료정보관리학,4.0,A0,1,0.8571,0.8333
47515,보건행정학전공,202302,2021,10,전선,암등록,3.5,B+,1,0.7143,0.6
47516,보건행정학전공,202302,2021,10,전선,의무기록관리학,4.0,A0,1,0.8571,0.75
47517,보건행정학전공,202302,2021,10,전필,원무관리,4.5,A+,1,1.0,1.0
