PID,DEPT,YEAR,TERM,DIV,SUBJ,SCORE_NUM,SCORE_STR,EMP,MM_all_subj,MM_per_subj
28939,정보보호학과,2021,21,전공,전공영어기초,3.5,B+,0,0.7143,0.5
28940,정보보호학과,2021,21,전공,정보이론,3.5,B+,0,0.7143,0.6667
28941,정보보호학과,2022,11,전공,기업가정신,4.5,A+,0,1.0,1.0
28942,정보보호학과,2022,11,전공,웹서비스보안,4.0,A0,0,0.8571,0.8333
28943,정보보호학과,2022,11,전공,침입차단및탐지,3.5,B+,0,0.7143,0.0
28944,나노화학공학과,2018,11,전공,공학입문설계,2.5,C+,1,0.4286,0.2
28945,나노화학공학과,2018,21,전공,나노공학개론,1.0,D0,1,0.0,0.0
28946,나노화학공학과,2019,11,전공,화공기초실습설계1,2.5,C+,1,0.4286,0.2
28947,나노화학공학과,2019,11,전공,화공양론1,2.0,C0,1,0.2857,0.1667
28948,나노화학공학과,2019,21,전공,유체역학,2.5,C+,1,0.4286,0.3333
28949,나노화학공학과,2019,21,전공,화공기초실습설계2,2.0,C0,1,0.2857,0.0
28950,나노화학공학과,2021,11,전공,고분자나노공학,3.5,B+,1,0.7143,0.5
28951,나노화학공학과,2021,11,전공,물질전달,3.5,B+,1,0.7143,0.6
28952,나노화학공학과,2021,11,전공,분석화학,3.0,B0,1,0.5714,0.4
28953,나노화학공학과,2021,11,전공,열전달,3.5,B+,1,0.7143,0.5
28954,나노화학공학과,2021,11,전공,화공공정실습설계1,3.5,B+,1,0.7143,0.3333
28955,나노화학공학과,2021,21,전공,고분자가공학,3.5,B+,1,0.7143,0.0
28956,나노화학공학과,2021,21,전공,나노분체공학,3.5,B+,1,0.7143,1.0
28957,나노화학공학과,2021,21,전공,나노소재화학1,3.0,B0,1,0.5714,0.5
28958,나노화학공학과,2021,21,전공,반응공학1,3.5,B+,1,0.7143,0.5
28959,나노화학공학과,2021,21,전공,분리공정,4.0,A0,1,0.8571,0.8571
28960,나노화학공학과,2021,21,전공,화공공정실습설계2,3.5,B+,1,0.7143,0.5
28961,나노화학공학과,2022,11,전공,공정제어,3.0,B0,1,0.5714,0.0
28962,나노화학공학과,2022,11,전공,분석보고기법,3.0,B0,1,0.5714,0.0
28963,나노화학공학과,2022,11,전공,화합물구조분석,3.0,B0,1,0.5714,0.4
28964,나노화학공학과,2022,11,전공,화합물특성분석,2.5,C+,1,0.4286,0.2
28965,나노화학공학과,2022,21,전공,화공열역학1,3.0,B0,1,0.5714,0.4
28966,나노화학공학과,2018,11,전공,공학입문설계,3.0,B0,0,0.5714,0.4
28967,나노화학공학과,2018,21,전공,나노공학개론,1.0,D0,0,0.0,0.0
28968,나노화학공학과,2019,11,전공,화공기초실습설계1,4.0,A0,0,0.8571,0.8
28969,나노화학공학과,2019,21,전공,유체역학,2.5,C+,0,0.4286,0.3333
28970,나노화학공학과,2019,21,전공,화공기초실습설계2,4.5,A+,0,1.0,1.0
28971,나노화학공학과,2020,11,전공,고분자나노공학,3.5,B+,0,0.7143,0.5
28972,나노화학공학과,2020,11,전공,물질전달,2.5,C+,0,0.4286,0.2
28973,나노화학공학과,2020,11,전공,분석화학,3.0,B0,0,0.5714,0.4
28974,나노화학공학과,2020,11,전공,열전달,3.5,B+,0,0.7143,0.5
28975,나노화학공학과,2020,11,전공,화공공정실습설계1,3.5,B+,0,0.7143,0.3333
28976,나노화학공학과,2020,21,전공,나노소재화학1,3.5,B+,0,0.7143,0.6667
28977,나노화학공학과,2020,21,전공,반응공학1,2.5,C+,0,0.4286,0.0
28978,나노화학공학과,2020,21,전공,분리공정,3.5,B+,0,0.7143,0.7143
28979,나노화학공학과,2020,21,전공,화공공정실습설계2,3.5,B+,0,0.7143,0.5
28980,나노화학공학과,2020,21,전공,화공열역학1,3.0,B0,0,0.5714,0.4
28981,나노화학공학과,2022,11,전공,공정제어,3.0,B0,0,0.5714,0.0
28982,나노화학공학과,2022,11,전공,분석보고기법,3.5,B+,0,0.7143,0.3333
28983,나노화학공학과,2022,11,전공,화합물구조분석,2.5,C+,0,0.4286,0.2
28984,나노화학공학과,2022,11,전공,화합물분석계획,3.5,B+,0,0.7143,0.0
28985,나노화학공학과,2022,11,전공,화합물특성분석,4.0,A0,0,0.8571,0.8
28986,나노화학공학과,2022,21,전공,나노기기분석,3.5,B+,0,0.7143,1.0
28987,나노화학공학과,2022,21,전공,나노분체공학,3.5,B+,0,0.7143,1.0
28988,나노화학공학과,2018,11,전공,공학입문설계,3.5,B+,1,0.7143,0.6
28989,나노화학공학과,2018,21,전공,나노공학개론,4.5,A+,1,1.0,1.0
28990,나노화학공학과,2019,11,전공,화공기초실습설계1,4.0,A0,1,0.8571,0.8
28991,나노화학공학과,2019,11,전공,화공양론1,4.0,A0,1,0.8571,0.8333
28992,나노화학공학과,2019,21,전공,유체역학,3.0,B0,1,0.5714,0.5
28993,나노화학공학과,2019,21,전공,화공기초실습설계2,3.5,B+,1,0.7143,0.6
28994,나노화학공학과,2019,21,전공,화공열역학1,3.0,B0,1,0.5714,0.4
28995,나노화학공학과,2020,11,전공,고분자나노공학,3.5,B+,1,0.7143,0.5
28996,나노화학공학과,2020,11,전공,물질전달,3.5,B+,1,0.7143,0.6
28997,나노화학공학과,2020,11,전공,분석화학,3.0,B0,1,0.5714,0.4
28998,나노화학공학과,2020,11,전공,열전달,4.0,A0,1,0.8571,0.75
28999,나노화학공학과,2020,11,전공,화공공정실습설계1,3.5,B+,1,0.7143,0.3333
29000,나노화학공학과,2020,21,전공,고분자가공학,4.5,A+,1,1.0,1.0
29001,나노화학공학과,2020,21,전공,나노생유기화학,2.5,C+,1,0.4286,0.2
29002,나노화학공학과,2020,21,전공,반응공학1,3.0,B0,1,0.5714,0.25
29003,나노화학공학과,2020,21,전공,분리공정,3.5,B+,1,0.7143,0.7143
29004,나노화학공학과,2020,21,전공,화공공정실습설계2,3.5,B+,1,0.7143,0.5
29005,나노화학공학과,2022,11,전공,공정제어,4.5,A+,1,1.0,1.0
29006,나노화학공학과,2022,11,전공,분석보고기법,3.5,B+,1,0.7143,0.3333
29007,나노화학공학과,2022,11,전공,화합물구조분석,4.0,A0,1,0.8571,0.8
29008,나노화학공학과,2022,11,전공,화합물분석계획,4.5,A+,1,1.0,1.0
29009,나노화학공학과,2022,11,전공,화합물특성분석,4.0,A0,1,0.8571,0.8
29010,기계공학과,2018,11,전공,컴퓨터활용수학1,3.0,B0,1,0.5714,0.0
29011,기계공학과,2018,21,전공,공학디자인,4.5,A+,1,1.0,1.0
29012,기계공학과,2018,21,전공,프로그램언어,2.5,C+,1,0.4286,0.0
29013,기계공학과,2019,21,전공,공학기초계산학,4.0,A0,1,0.8571,1.0
29014,기계공학과,2021,11,전공,기계설계,3.5,B+,1,0.7143,0.5
29015,기계공학과,2021,11,전공,메카트로닉스,4.0,A0,1,0.8571,0.8
29016,기계공학과,2021,11,전공,자동차공학,3.0,B0,1,0.5714,0.5
29017,기계공학과,2021,11,전공,프로그래밍2,3.0,B0,1,0.5714,0.4
29018,기계공학과,2021,21,전공,CAD,4.5,A+,1,1.0,1.0
29019,기계공학과,2021,21,전공,CAD/CAM,4.0,A0,1,0.8571,0.8
29020,기계공학과,2021,21,전공,고체역학2,4.0,A0,1,0.8571,0.8333
29021,기계공학과,2021,21,전공,기구학,4.5,A+,1,1.0,1.0
29022,기계공학과,2022,11,전공,기계공작법,4.5,A+,1,1.0,1.0
29023,기계공학과,2022,11,전공,기계공학실습설계3,4.0,A0,1,0.8571,0.8
29024,기계공학과,2022,11,전공,열전달1,3.5,B+,1,0.7143,0.3333
29025,기계공학과,2022,11,전공,유체기계,3.5,B+,1,0.7143,0.5
29026,기계공학과,2022,11,전공,유한요소해석입문,4.0,A0,1,0.8571,0.8
29027,기계공학과,2022,11,전공,전산제도,4.0,A0,1,0.8571,0.8333
29028,기계공학과,2022,21,전공,기계역학및실험,4.5,A+,1,1.0,1.0
29029,기계공학과,2022,21,전공,기계제어,3.5,B+,1,0.7143,0.6667
29030,기계공학과,2022,21,전공,소성전산해석,4.5,A+,1,1.0,1.0
29031,기계공학과,2022,21,전공,유압공학,4.0,A0,1,0.8571,0.75
29032,기계공학과,2022,21,전공,친환경동력시스템,4.5,A+,1,1.0,1.0
29033,기계공학과,2018,11,전공,컴퓨터활용수학1,4.5,A+,1,1.0,1.0
29034,기계공학과,2018,21,전공,공학디자인,4.5,A+,1,1.0,1.0
29035,기계공학과,2018,21,전공,프로그램언어,4.5,A+,1,1.0,1.0
29036,기계공학과,2019,21,전공,CAD,4.5,A+,1,1.0,1.0
29037,기계공학과,2021,11,전공,기계설계,4.5,A+,1,1.0,1.0
29038,기계공학과,2021,11,전공,메카트로닉스,4.5,A+,1,1.0,1.0
29039,기계공학과,2021,11,전공,수치해석,4.5,A+,1,1.0,1.0
29040,기계공학과,2021,11,전공,자동차공학,3.5,B+,1,0.7143,1.0
29041,기계공학과,2021,11,전공,프로그래밍2,4.5,A+,1,1.0,1.0
29042,기계공학과,2021,21,전공,3차원CAD,4.5,A+,1,1.0,1.0
29043,기계공학과,2021,21,전공,공업수학2,4.5,A+,1,1.0,1.0
29044,기계공학과,2021,21,전공,기계제어,4.5,A+,1,1.0,1.0
29045,기계공학과,2021,21,전공,기계진동학,4.5,A+,1,1.0,1.0
29046,기계공학과,2021,21,전공,기구학,4.5,A+,1,1.0,1.0
29047,기계공학과,2022,11,전공,기계공작법,4.5,A+,1,1.0,1.0
29048,기계공학과,2022,11,전공,기계공학실습설계3,4.5,A+,1,1.0,1.0
29049,기계공학과,2022,11,전공,열전달1,4.5,A+,1,1.0,1.0
29050,기계공학과,2022,11,전공,유체기계,4.5,A+,1,1.0,1.0
29051,기계공학과,2022,11,전공,유한요소해석입문,4.5,A+,1,1.0,1.0
29052,기계공학과,2022,11,전공,전산제도,4.5,A+,1,1.0,1.0
29053,기계공학과,2022,21,전공,소성전산해석,4.5,A+,1,1.0,1.0
29054,기계공학과,2022,21,전공,유압공학,4.5,A+,1,1.0,1.0
29055,기계공학과,2022,21,전공,친환경동력시스템,4.5,A+,1,1.0,1.0
29056,디스플레이신소재공학과,2018,11,전공,재료과학개론,2.0,C0,1,0.2857,0.0
29057,디스플레이신소재공학과,2018,21,전공,재료공학실험1,3.0,B0,1,0.5714,0.4
29058,디스플레이신소재공학과,2019,11,전공,물리야금,2.0,C0,1,0.2857,0.0
29059,디스플레이신소재공학과,2019,11,전공,세라믹개론,2.0,C0,1,0.2857,0.2857
29060,디스플레이신소재공학과,2020,11,전공,금속재료,3.0,B0,1,0.5714,0.0
29061,디스플레이신소재공학과,2020,11,전공,금속재료실험,3.0,B0,1,0.5714,0.0
29062,디스플레이신소재공학과,2020,11,전공,디스플레이소재및장비,3.5,B+,1,0.7143,0.0
29063,디스플레이신소재공학과,2020,11,전공,응고및주조,2.5,C+,1,0.4286,0.0
29064,디스플레이신소재공학과,2020,21,전공,반도체개론,2.0,C0,1,0.2857,0.0
29065,디스플레이신소재공학과,2020,21,전공,식각및표면공학,3.5,B+,1,0.7143,0.0
29066,디스플레이신소재공학과,2020,21,전공,재료상평형,2.0,C0,1,0.2857,0.0
29067,디스플레이신소재공학과,2022,11,전공,반도체재료,1.0,D0,1,0.0,0.0
29068,디스플레이신소재공학과,2022,11,전공,부식및방식,2.5,C+,1,0.4286,0.0
29069,디스플레이신소재공학과,2022,11,전공,유기발광디스플레이,2.0,C0,1,0.2857,0.0
29070,디스플레이신소재공학과,2022,11,전공,파인세라믹스,1.5,D+,1,0.1429,0.0
29071,디스플레이신소재공학과,2022,21,전공,고체재료의접합및관련기술,3.0,B0,1,0.5714,0.25
29072,디스플레이신소재공학과,2022,21,전공,반도체공정,3.5,B+,1,0.7143,0.0
29073,디스플레이신소재공학과,2022,21,전공,차세대디스플레이,3.0,B0,1,0.5714,0.0
29074,디스플레이신소재공학과,2018,11,전공,재료과학개론,3.5,B+,0,0.7143,0.6
29075,디스플레이신소재공학과,2018,21,전공,재료공학실험1,2.5,C+,0,0.4286,0.2
29076,디스플레이신소재공학과,2019,11,전공,물리야금,2.5,C+,0,0.4286,1.0
29077,디스플레이신소재공학과,2019,11,전공,세라믹개론,3.0,B0,0,0.5714,0.5714
29078,디스플레이신소재공학과,2019,21,전공,X선회절및전자현미경,1.5,D+,0,0.1429,0.0
29079,디스플레이신소재공학과,2019,21,전공,세라믹신소재공학,3.0,B0,0,0.5714,0.4
29080,디스플레이신소재공학과,2020,11,전공,금속재료,3.5,B+,0,0.7143,0.3333
29081,디스플레이신소재공학과,2020,11,전공,금속재료실험,3.5,B+,0,0.7143,0.5
29082,디스플레이신소재공학과,2020,11,전공,유리공학,3.0,B0,0,0.5714,0.25
29083,디스플레이신소재공학과,2020,11,전공,응고및주조,3.5,B+,0,0.7143,0.5
29084,디스플레이신소재공학과,2020,21,전공,반도체개론,2.5,C+,0,0.4286,0.2
29085,디스플레이신소재공학과,2020,21,전공,식각및표면공학,3.5,B+,0,0.7143,0.0
29086,디스플레이신소재공학과,2020,21,전공,재료상평형,2.5,C+,0,0.4286,0.2
29087,디스플레이신소재공학과,2021,11,전공,반도체재료,3.0,B0,0,0.5714,0.5714
29088,디스플레이신소재공학과,2021,11,전공,상변태,3.0,B0,0,0.5714,0.0
29089,디스플레이신소재공학과,2021,11,전공,파인세라믹스,2.5,C+,0,0.4286,0.3333
29090,디스플레이신소재공학과,2021,21,전공,고체재료의접합및관련기술,3.5,B+,0,0.7143,0.5
29091,디스플레이신소재공학과,2021,21,전공,박막재료,2.0,C0,0,0.2857,0.0
29092,디스플레이신소재공학과,2021,21,전공,반도체공정,3.5,B+,0,0.7143,0.0
29093,디스플레이신소재공학과,2021,21,전공,세라믹신기술,3.5,B+,0,0.7143,1.0
29094,디스플레이신소재공학과,2018,11,전공,재료과학개론,2.5,C+,1,0.4286,0.2
29095,디스플레이신소재공학과,2018,21,전공,재료공학실험1,2.5,C+,1,0.4286,0.2
29096,디스플레이신소재공학과,2019,11,전공,물리야금,2.0,C0,1,0.2857,0.0
29097,디스플레이신소재공학과,2019,11,전공,세라믹개론,2.5,C+,1,0.4286,0.4286
29098,디스플레이신소재공학과,2019,21,전공,X선회절및전자현미경,1.5,D+,1,0.1429,0.0
29099,디스플레이신소재공학과,2019,21,전공,세라믹신소재공학,3.0,B0,1,0.5714,0.4
29100,디스플레이신소재공학과,2020,11,전공,금속재료,3.5,B+,1,0.7143,0.3333
29101,디스플레이신소재공학과,2020,11,전공,금속재료실험,4.0,A0,1,0.8571,1.0
29102,디스플레이신소재공학과,2020,11,전공,디스플레이소재및장비,3.5,B+,1,0.7143,0.0
29103,디스플레이신소재공학과,2020,11,전공,응고및주조,3.5,B+,1,0.7143,0.5
29104,디스플레이신소재공학과,2020,21,전공,반도체개론,3.5,B+,1,0.7143,0.6
29105,디스플레이신소재공학과,2020,21,전공,식각및표면공학,3.5,B+,1,0.7143,0.0
29106,디스플레이신소재공학과,2020,21,전공,재료상평형,3.5,B+,1,0.7143,0.6
29107,디스플레이신소재공학과,2022,11,전공,반도체재료,3.5,B+,1,0.7143,0.7143
29108,디스플레이신소재공학과,2022,11,전공,부식및방식,4.0,A0,1,0.8571,0.75
29109,디스플레이신소재공학과,2022,11,전공,유기발광디스플레이,3.5,B+,1,0.7143,0.6
29110,디스플레이신소재공학과,2022,11,전공,파인세라믹스,4.5,A+,1,1.0,1.0
29111,디스플레이신소재공학과,2022,21,전공,고체재료의접합및관련기술,4.0,A0,1,0.8571,0.75
29112,디스플레이신소재공학과,2022,21,전공,전자기재료,4.0,A0,1,0.8571,0.8
29113,디스플레이신소재공학과,2022,21,전공,차세대디스플레이,4.5,A+,1,1.0,1.0
29114,기계공학과,2018,11,전공,프로그래밍1,2.0,C0,0,0.2857,0.0
29115,기계공학과,2018,21,전공,CAD,2.0,C0,0,0.2857,0.0
29116,기계공학과,2018,21,전공,공학입문설계,2.5,C+,0,0.4286,0.2
29117,기계공학과,2019,11,전공,공업수학1,2.0,C0,0,0.2857,0.0
29118,기계공학과,2019,11,전공,전산제도,1.5,D+,0,0.1429,0.0
29119,기계공학과,2019,11,전공,프로그래밍2,2.0,C0,0,0.2857,0.0
29120,기계공학과,2019,21,전공,3차원CAD,2.5,C+,0,0.4286,0.4286
29121,기계공학과,2019,21,전공,고체역학2,2.5,C+,0,0.4286,0.3333
29122,기계공학과,2019,21,전공,공업수학2,2.0,C0,0,0.2857,0.2857
29123,기계공학과,2019,21,전공,열역학2,2.5,C+,0,0.4286,0.2
29124,기계공학과,2020,11,전공,기계공학실습설계3,3.5,B+,0,0.7143,0.6
29125,기계공학과,2020,11,전공,기계설계,3.5,B+,0,0.7143,0.5
29126,기계공학과,2020,11,전공,메카트로닉스,3.5,B+,0,0.7143,0.6
29127,기계공학과,2020,11,전공,수치해석,4.0,A0,0,0.8571,0.75
29128,기계공학과,2020,21,전공,CAD/CAM,3.5,B+,0,0.7143,0.6
29129,기계공학과,2020,21,전공,기계역학및실험,3.5,B+,0,0.7143,0.5
29130,기계공학과,2020,21,전공,기계제어,3.5,B+,0,0.7143,0.6667
29131,기계공학과,2020,21,전공,기계진동학,4.0,A0,0,0.8571,0.75
29132,기계공학과,2020,21,전공,기구학,3.0,B0,0,0.5714,0.25
29133,기계공학과,2021,11,전공,유한요소해석입문,4.0,A0,0,0.8571,0.8
29134,기계공학과,2021,11,전공,자동차공학,3.0,B0,0,0.5714,0.5
29135,기계공학과,2022,21,전공,유압공학,3.5,B+,0,0.7143,0.5
29136,정보보호학과,2018,21,전공,논리회로및컴퓨터구조,4.0,A0,1,0.8571,0.8
29137,정보보호학과,2019,11,전공,객체지향프로그래밍1,3.5,B+,1,0.7143,0.6
29138,정보보호학과,2019,11,전공,어셈블리언어,4.0,A0,1,0.8571,0.8571
29139,정보보호학과,2019,11,전공,자료구조,3.5,B+,1,0.7143,0.6
29140,정보보호학과,2019,11,전공,정수론,2.5,C+,1,0.4286,0.4286
29141,정보보호학과,2019,21,전공,객체지향프로그래밍2,2.5,C+,1,0.4286,0.4286
29142,정보보호학과,2019,21,전공,데이터베이스보안,4.5,A+,1,1.0,1.0
29143,정보보호학과,2019,21,전공,컴퓨터네트워크,4.5,A+,1,1.0,1.0
29144,정보보호학과,2020,11,전공,네트워크프로그래밍,4.5,A+,1,1.0,1.0
29145,정보보호학과,2020,11,전공,시스템프로그래밍,4.5,A+,1,1.0,1.0
29146,정보보호학과,2020,11,전공,운영체제보안,3.5,B+,1,0.7143,0.6
29147,정보보호학과,2020,11,전공,전공영어1,4.5,A+,1,1.0,1.0
29148,정보보호학과,2020,21,전공,악성코드분석,3.5,B+,1,0.7143,0.5
29149,정보보호학과,2020,21,전공,윈도우프로그래밍,4.5,A+,1,1.0,1.0
29150,정보보호학과,2020,21,전공,전공영어2,4.5,A+,1,1.0,1.0
29151,정보보호학과,2022,11,전공,머신러닝응용보안,4.5,A+,1,1.0,1.0
29152,정보보호학과,2022,11,전공,컨텐츠보안,4.5,A+,1,1.0,1.0
29153,정보보호학과,2022,11,전공,파이썬프로그래밍,4.5,A+,1,1.0,1.0
29154,정보보호학과,2022,21,전공,정보보호평가관리인증,3.5,B+,1,0.7143,0.5
29155,정보보호학과,2018,21,전공,논리회로및컴퓨터구조,4.5,A+,1,1.0,1.0
29156,정보보호학과,2019,11,전공,객체지향프로그래밍1,2.0,C0,1,0.2857,0.0
29157,정보보호학과,2019,11,전공,어셈블리언어,2.0,C0,1,0.2857,0.2857
29158,정보보호학과,2019,11,전공,자료구조,2.0,C0,1,0.2857,0.0
29159,정보보호학과,2019,11,전공,정수론,1.0,D0,1,0.0,0.0
29160,정보보호학과,2019,21,전공,데이터베이스보안,2.0,C0,1,0.2857,0.0
29161,정보보호학과,2019,21,전공,컴퓨터네트워크,2.5,C+,1,0.4286,0.2
29162,정보보호학과,2020,11,전공,네트워크프로그래밍,3.5,B+,1,0.7143,0.3333
29163,정보보호학과,2020,11,전공,시스템프로그래밍,4.5,A+,1,1.0,1.0
29164,정보보호학과,2020,11,전공,운영체제보안,3.5,B+,1,0.7143,0.6
29165,정보보호학과,2020,11,전공,전공영어1,3.5,B+,1,0.7143,0.5
29166,정보보호학과,2020,21,전공,객체지향프로그래밍2,4.5,A+,1,1.0,1.0
29167,정보보호학과,2020,21,전공,악성코드분석,4.0,A0,1,0.8571,0.75
29168,정보보호학과,2020,21,전공,윈도우프로그래밍,4.5,A+,1,1.0,1.0
29169,정보보호학과,2020,21,전공,전공영어2,4.5,A+,1,1.0,1.0
29170,정보보호학과,2021,11,전공,인터넷보안,4.5,A+,1,1.0,1.0
29171,정보보호학과,2021,11,전공,침입차단및탐지,4.0,A0,1,0.8571,0.5
29172,정보보호학과,2022,21,전공,머신러닝,2.5,C+,1,0.4286,0.0
29173,정보보호학과,2022,21,전공,정보보호평가관리인증,2.5,C+,1,0.4286,0.0
29174,정보보호학과,2022,21,전공,정수론,2.5,C+,1,0.4286,0.4286
29175,정보보호학과,2018,21,전공,논리회로및컴퓨터구조,2.5,C+,0,0.4286,0.2
29176,정보보호학과,2019,11,전공,자료구조,2.5,C+,0,0.4286,0.2
29177,정보보호학과,2019,11,전공,정수론,3.0,B0,0,0.5714,0.5714
29178,정보보호학과,2019,21,전공,데이터베이스보안,2.5,C+,0,0.4286,0.2
29179,정보보호학과,2019,21,전공,컴퓨터네트워크,2.5,C+,0,0.4286,0.2
29180,정보보호학과,2021,11,전공,네트워크프로그래밍,3.0,B0,0,0.5714,0.0
29181,정보보호학과,2021,11,전공,시스템프로그래밍,3.0,B0,0,0.5714,0.4
29182,정보보호학과,2021,11,전공,운영체제보안,3.0,B0,0,0.5714,0.4
29183,정보보호학과,2021,11,전공,인터넷보안,3.0,B0,0,0.5714,0.4
29184,정보보호학과,2021,11,전공,전공영어1,4.5,A+,0,1.0,1.0
29185,정보보호학과,2021,21,전공,악성코드분석,3.0,B0,0,0.5714,0.25
29186,정보보호학과,2021,21,전공,윈도우프로그래밍,3.5,B+,0,0.7143,0.3333
29187,정보보호학과,2021,21,전공,전공영어기초,4.5,A+,0,1.0,1.0
29188,정보보호학과,2021,21,전공,정보이론,2.5,C+,0,0.4286,0.3333
29189,정보보호학과,2021,21,전공,제어시스템보안,3.5,B+,0,0.7143,0.5
29190,정보보호학과,2022,11,전공,기업가정신,3.5,B+,0,0.7143,0.3333
